,data,label
279,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 6, 1, 0, 0, 0, 0, 4, 5, 6, 2, 0, 0, 0, 0, 5, 6, 8, 4, 0, 0, 0, 0, 4, 6, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
280,"[0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 1, 0, 5, 4, 0, 0, 0, 2, 8, 3, 3, 6, 0, 0, 0, 7, 10, 6, 6, 3, 0, 0, 1, 6, 6, 1, 1, 2, 0, 0, 2, 4, 3, 1, 0, 0, 0, 0, 1, 4, 2, 1, 0, 0, 0, 0]",log
281,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, 0, 2, 10, 9, 5, 0, 0, 0, 0, 2, 4, 9, 2, 0, 0, 0, 0, 4, 9, 4, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0]",log
282,"[0, 0, 0, 0, 0, 0, 9, 2, 0, 0, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0, 5, 13, 8, 2, 0, 0, 0, 0, 2, 5, 0, 3]",log
283,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 2, 11, 9, 3, 0, 0, 0, 0, 2, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
284,"[0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 2, 5, 5, 0, 1, 6, 6, 3, 4, 5, 4, 1, 1, 4, 5, 7, 6, 2, 0, 0, 1, 2, 0, 6, 0, 0, 0, 0, 1, 7, 6, 3, 0, 0, 0, 0]",log
285,"[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 7, 5, 0, 0, 0, 0, 2, 7, 10, 4, 0, 0, 0, 0, 7, 11, 3, 1, 0, 0, 0, 0, 6, 5, 0, 0, 0, 0, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
286,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 5, 4, 0, 0, 0, 0, 1, 3, 5, 7, 0, 0, 0, 0, 4, 6, 11, 4, 0, 0, 0, 0, 5, 9, 4, 1, 0, 0, 0, 0, 2, 3, 3, 0, 0, 0]",log
287,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 3, 11, 4, 1, 7, 4, 0, 0, 6, 8, 9, 5, 3, 1, 0, 0, 4, 6, 7, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0]",log
288,"[0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 4, 7, 1, 0, 0, 0, 0, 0, 3, 5, 4, 1, 0, 0, 3, 6, 8, 9, 5, 1, 0, 0, 1, 7, 8, 3, 2, 2, 0, 0, 7, 8, 4, 1, 0, 0, 0, 0, 2, 2, 3, 0, 0, 0]",log
289,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 1, 7, 1, 0, 0, 0, 0, 0, 4, 7, 2, 0, 0, 0, 0, 4, 9, 8, 4, 0, 0, 0, 0, 3, 13, 5, 1, 0, 0, 0, 0, 4, 8, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0]",log
290,"[0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 0, 0, 0, 0, 6, 2, 0, 0, 4, 4, 2, 3, 6, 1, 0, 0, 7, 8, 6, 7, 10, 0, 1, 1, 9, 10, 4, 3, 0, 0, 2, 2, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
291,"[0, 0, 0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 3, 7, 0, 0, 0, 0, 1, 1, 4, 4, 0, 0, 0, 0, 4, 10, 8, 4, 0, 0, 2, 6, 8, 4, 0, 0, 0, 0, 2, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
292,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 1, 4, 8, 0, 0, 0, 0, 0, 7, 6, 7, 0, 0, 0, 0, 0, 9, 8, 5, 2, 0, 0, 0, 0, 7, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",log
293,"[0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 4, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 7, 7, 3, 3, 4, 7, 2, 0, 7, 10, 8, 6, 7, 2, 1, 5, 6, 4, 1, 0, 0, 0, 0, 2, 3, 2, 0, 0, 0, 0, 0]",log
294,"[0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 5, 4, 1, 0, 0, 0, 0, 4, 12, 6, 5, 0, 0, 0, 0, 5, 5, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
295,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4, 4, 0, 0, 0, 0, 2, 6, 6, 2, 0, 0, 0, 0, 6, 6, 7, 3, 0, 0, 2, 3, 5, 4, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
296,"[0, 0, 0, 0, 1, 2, 5, 2, 0, 0, 0, 0, 1, 2, 8, 2, 0, 0, 0, 0, 1, 2, 9, 1, 0, 0, 0, 0, 4, 2, 6, 4, 0, 0, 2, 6, 13, 10, 6, 1, 0, 0, 0, 1, 3, 4, 2, 2, 0, 0, 8, 5, 5, 1, 0, 0, 0, 0, 2, 3, 1, 3, 0, 0]",log
297,"[0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 2, 2, 2, 8, 4, 0, 0, 3, 6, 5, 1, 5, 9, 0, 0, 4, 9, 10, 8, 5, 2, 0, 0, 4, 4, 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
298,"[0, 0, 2, 0, 7, 1, 0, 0, 0, 0, 5, 1, 5, 2, 0, 0, 0, 5, 9, 4, 5, 4, 0, 0, 3, 5, 8, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",log
299,"[0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 6, 4, 3, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 2, 0, 0, 0, 0, 8, 2, 3, 5, 0, 0, 1, 1, 9, 2, 5, 14, 9, 7, 5, 9, 4, 1, 4, 7, 0, 2, 1, 2, 0, 1]",log
300,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8, 5, 5, 1, 0, 0, 0, 5, 2, 9, 2, 0, 0, 0, 0, 3, 8, 10, 4, 2, 0, 0, 0, 5, 7, 3, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
301,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 7, 6, 2, 0, 3, 0, 0, 0, 1, 8, 7, 8, 8, 0, 1, 0, 2, 9, 6, 5, 0, 0, 6, 8, 9, 8, 6, 4, 0, 0, 7, 1, 3, 6, 7, 5, 2, 1, 0, 0, 0, 0, 0, 6, 6]",product
302,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 1, 0, 0, 0, 0, 7, 7, 7, 2, 0, 0, 0, 0, 7, 3, 2, 3, 0, 0, 0, 0, 7, 7, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
303,"[1, 0, 0, 0, 0, 0, 0, 0, 2, 7, 11, 8, 7, 5, 0, 0, 1, 4, 4, 10, 3, 11, 8, 8, 0, 1, 12, 6, 10, 6, 1, 1, 1, 8, 5, 10, 7, 2, 0, 1, 8, 7, 7, 10, 9, 7, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
304,"[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 5, 7, 8, 2, 0, 0, 0, 0, 4, 10, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
305,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0, 5, 11, 6, 11, 11, 4, 0, 0, 5, 9, 9, 5, 0, 0, 2, 5, 11, 7, 9, 0, 3, 1, 8, 12, 9, 8, 8, 8, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
306,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 5, 3, 1, 0, 0, 6, 12, 9, 1, 3, 0, 0, 0, 3, 13, 8, 4, 0, 0, 0, 0, 6, 8, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
307,"[1, 3, 2, 2, 1, 0, 1, 2, 2, 7, 9, 8, 7, 7, 4, 3, 0, 0, 4, 0, 4, 2, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 5, 1, 6, 0, 0, 0, 0, 0, 3, 1, 6, 4, 6, 2, 3, 6, 8, 6, 0, 0, 0, 0, 1, 1, 3, 4, 0, 0, 0, 0]",product
308,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 5, 2, 0, 0, 0, 0, 6, 7, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 2, 3, 1, 1, 0, 0, 0, 0, 5, 6, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
309,"[1, 1, 1, 1, 2, 2, 2, 1, 0, 3, 8, 8, 10, 6, 9, 5, 1, 5, 5, 6, 7, 2, 0, 0, 1, 1, 8, 7, 3, 3, 0, 0, 2, 7, 5, 6, 0, 0, 0, 0, 5, 7, 10, 4, 0, 0, 0, 0, 7, 10, 6, 4, 7, 1, 0, 0, 2, 1, 2, 1, 0, 0, 0, 0]",product
310,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 5, 0, 0, 0, 0, 1, 2, 6, 7, 6, 1, 0, 0, 0, 0, 2, 9, 7, 2, 0, 0, 0, 0, 1, 4, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
311,"[0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 0, 0, 6, 13, 11, 2, 0, 0, 0, 0, 3, 12, 4, 1, 0, 0, 0, 0, 1, 9, 2, 3, 0, 0, 0, 0, 7, 10, 7, 3, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",product
312,"[0, 0, 0, 2, 1, 3, 0, 1, 0, 0, 2, 6, 1, 4, 2, 3, 0, 0, 5, 9, 7, 9, 4, 1, 0, 0, 3, 8, 4, 5, 0, 0, 0, 0, 5, 7, 5, 9, 6, 4, 0, 0, 4, 3, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
313,"[0, 0, 1, 2, 2, 3, 0, 0, 0, 0, 7, 5, 8, 7, 0, 0, 0, 0, 5, 9, 8, 6, 0, 0, 0, 0, 3, 8, 7, 2, 0, 0, 0, 0, 5, 5, 5, 0, 0, 0, 0, 2, 7, 9, 8, 5, 0, 0, 0, 1, 5, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",product
314,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 10, 7, 0, 0, 0, 0, 0, 2, 9, 8, 0, 0, 0, 0, 0, 2, 5, 7, 2, 0, 0, 0, 0, 5, 10, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
315,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 7, 8, 7, 1, 0, 0, 0, 0, 9, 6, 0, 0, 0, 0, 3, 4, 8, 9, 8, 2, 0, 0, 3, 6, 2, 4, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
316,"[0, 0, 1, 0, 1, 1, 1, 1, 0, 4, 8, 8, 7, 2, 0, 5, 0, 0, 1, 5, 8, 10, 7, 2, 0, 0, 0, 4, 3, 6, 1, 3, 2, 4, 1, 7, 4, 4, 0, 0, 4, 6, 7, 8, 8, 3, 0, 0, 0, 0, 0, 0, 7, 8, 5, 4, 0, 0, 0, 0, 4, 4, 2, 1]",product
317,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 3, 5, 0, 0, 0, 0, 2, 6, 7, 2, 0, 0, 0, 0, 3, 3, 9, 3, 0, 0, 0, 0, 4, 4, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
318,"[3, 1, 2, 1, 0, 0, 0, 0, 0, 7, 7, 4, 0, 0, 0, 0, 0, 0, 6, 9, 8, 5, 0, 0, 0, 0, 8, 6, 3, 3, 0, 0, 0, 0, 11, 5, 4, 0, 0, 0, 0, 0, 6, 6, 4, 0, 0, 0, 2, 9, 9, 6, 7, 7, 3, 0, 1, 2, 1, 0, 0, 1, 3, 0]",product
319,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 1, 0, 0, 5, 10, 6, 5, 5, 1, 0, 0, 1, 8, 7, 6, 2, 1, 0, 0, 4, 7, 3, 10, 6, 3, 0, 0, 3, 5, 3, 6, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0]",product
320,"[0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 2, 6, 4, 7, 2, 1, 0, 0, 5, 5, 10, 9, 8, 7, 0, 0, 2, 4, 7, 10, 2, 1, 6, 6, 5, 8, 9, 10, 1, 1, 3, 0, 2, 3, 3, 5, 8, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
321,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 5, 10, 7, 5, 2, 4, 9, 10, 6, 4, 0, 0, 0, 2, 2, 9, 9, 4, 0, 0, 0, 0, 3, 10, 7, 3, 3, 0, 0, 0, 7, 8, 8, 7, 4, 3, 1, 10, 6, 2, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0]",product
322,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 4, 5, 0, 0, 0, 5, 6, 4, 8, 2, 0, 0, 0, 1, 7, 1, 6, 1, 0, 0, 0, 0, 4, 0, 4, 2, 0, 0, 0, 0, 4, 0, 5, 5, 0, 0, 0, 1, 4, 6, 8, 4, 0, 0, 2, 4, 9, 4, 0, 1, 0, 0]",product
323,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 6, 4, 0, 0, 0, 0, 2, 7, 6, 3, 0, 0, 0, 0, 4, 8, 3, 3, 0, 0, 0, 0, 3, 5, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",product
324,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 6, 10, 8, 5, 1, 1, 3, 3, 2, 11, 10, 6, 7, 4, 2, 1, 11, 6, 4, 1, 0, 0, 7, 11, 10, 10, 2, 1, 0, 0, 0, 1, 3, 7, 5, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0]",product
325,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 0, 0, 0, 0, 4, 9, 4, 0, 0, 0, 0, 0, 0, 11, 11, 0, 0, 0, 0, 0, 0, 9, 4, 0, 0, 0, 0, 0, 0, 4, 8, 7, 2, 0, 0, 0, 0, 2, 3, 3, 1, 0, 0]",sigma
326,"[1, 2, 3, 0, 5, 2, 0, 0, 3, 10, 4, 3, 3, 5, 0, 0, 0, 0, 5, 2, 0, 0, 0, 0, 0, 0, 6, 3, 0, 0, 0, 0, 3, 3, 7, 2, 0, 0, 0, 0, 4, 6, 4, 5, 0, 0, 0, 1, 5, 8, 7, 9, 6, 5, 4, 1, 0, 2, 0, 0, 0, 2, 0, 0]",sigma
327,"[0, 0, 0, 3, 1, 2, 0, 0, 0, 0, 1, 7, 6, 4, 0, 0, 0, 0, 0, 6, 5, 3, 0, 0, 0, 0, 2, 9, 4, 0, 0, 0, 1, 3, 9, 6, 0, 0, 0, 0, 0, 4, 8, 7, 4, 4, 0, 0, 1, 7, 6, 4, 7, 3, 0, 0, 1, 2, 3, 1, 0, 0, 0, 0]",sigma
328,"[2, 2, 6, 8, 7, 11, 5, 1, 0, 4, 8, 3, 2, 0, 3, 0, 0, 0, 2, 7, 0, 0, 0, 0, 0, 0, 4, 6, 0, 0, 0, 0, 2, 0, 4, 9, 0, 0, 0, 0, 2, 10, 11, 3, 0, 0, 0, 0, 0, 0, 5, 4, 7, 1, 0, 0, 0, 0, 1, 1, 2, 1, 0, 0]",sigma
329,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 3, 0, 0, 0, 0, 8, 9, 6, 1, 0, 0, 0, 0, 3, 11, 5, 2, 0, 0, 0, 0, 4, 7, 6, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
330,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 6, 6, 0, 0, 0, 0, 3, 7, 6, 1, 0, 0, 0, 0, 7, 7, 6, 6, 3, 1, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
331,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 12, 4, 1, 0, 0, 0, 0, 10, 10, 4, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
332,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 5, 1, 0, 0, 0, 0, 6, 6, 2, 2, 0, 0, 0, 0, 4, 7, 4, 2, 0, 0, 0, 0, 9, 7, 7, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
333,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 8, 7, 4, 4, 0, 0, 0, 0, 6, 6, 0, 2, 0, 0, 0, 0, 7, 6, 4, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
334,"[0, 0, 2, 4, 2, 0, 0, 0, 0, 0, 1, 6, 3, 3, 0, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 0, 7, 6, 3, 1, 0, 0, 0, 0, 2, 8, 8, 5, 0, 0, 0, 0, 4, 8, 3, 2, 0, 0, 0, 0, 5, 9, 8, 3, 0, 0, 0, 0, 2, 3, 7, 6, 0, 0]",sigma
335,"[1, 0, 0, 0, 3, 1, 0, 0, 1, 6, 8, 7, 5, 7, 0, 0, 4, 13, 5, 0, 0, 0, 1, 0, 4, 9, 5, 4, 4, 4, 4, 1, 0, 3, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
336,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 10, 7, 7, 3, 0, 0, 2, 1, 6, 9, 3, 1, 0, 0, 1, 3, 7, 3, 2, 2, 0, 0, 2, 5, 5, 5, 7, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
337,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 3, 8, 8, 6, 4, 0, 0, 0, 2, 2, 6, 6, 1, 0, 0, 0, 3, 4, 7, 6, 2, 3, 0, 0, 0, 3, 7, 6, 9, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
338,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 6, 7, 8, 9, 3, 0, 2, 7, 9, 7, 8, 4, 1, 0, 0, 0, 3, 9, 7, 1, 0, 0, 0, 0, 7, 4, 2, 1, 0, 0, 0, 0, 4, 6, 4, 4, 4, 0, 0, 0, 1, 1, 0, 0, 1, 0]",sigma
339,"[1, 2, 5, 2, 0, 0, 0, 0, 2, 5, 7, 7, 0, 0, 0, 0, 4, 8, 3, 1, 0, 0, 0, 0, 3, 9, 8, 2, 0, 0, 0, 0, 1, 5, 7, 4, 1, 1, 0, 0, 2, 10, 5, 8, 6, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
340,"[0, 0, 2, 3, 0, 0, 0, 0, 0, 0, 8, 2, 3, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0, 0, 1, 5, 5, 1, 0, 0, 0, 0, 3, 6, 4, 2, 0, 0, 0, 0, 4, 5, 4, 4, 6, 3, 0, 0, 1, 5, 0, 0, 1, 0, 0, 0]",sigma
341,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 7, 4, 0, 0, 0, 0, 5, 9, 3, 2, 2, 0, 0, 3, 1, 6, 1, 5, 2, 0, 0, 3, 10, 7, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
342,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 7, 6, 3, 1, 0, 0, 1, 6, 5, 9, 3, 3, 0, 0, 1, 6, 5, 2, 1, 3, 0, 0, 1, 5, 9, 5, 4, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
343,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 5, 5, 0, 0, 0, 0, 1, 6, 4, 0, 0, 0, 0, 0, 7, 7, 2, 1, 0, 0, 0, 0, 3, 7, 2, 2, 0, 0, 0, 0, 4, 5, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
344,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 6, 2, 0, 0, 0, 0, 7, 9, 4, 2, 0, 0, 0, 0, 5, 8, 8, 3, 0, 0, 0, 0, 11, 4, 3, 1, 0, 0, 0, 0, 3, 8, 4, 9, 7, 4, 0, 0, 1, 1, 2, 5, 2, 3]",sigma
345,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 3, 0, 0, 0, 0, 2, 9, 9, 2, 0, 0, 0, 0, 1, 7, 7, 2, 0, 0, 0, 0, 1, 1, 8, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
346,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 7, 2, 0, 0, 0, 0, 3, 9, 7, 3, 0, 0, 0, 0, 3, 9, 7, 9, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]",sigma
347,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 4, 2, 0, 0, 0, 0, 1, 11, 1, 0, 0, 0, 0, 0, 8, 8, 4, 2, 0, 0, 0, 0, 2, 1, 7, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",sigma
348,"[0, 0, 1, 0, 2, 0, 3, 0, 0, 0, 6, 5, 7, 8, 5, 2, 0, 4, 11, 7, 4, 3, 0, 0, 1, 2, 2, 1, 8, 6, 0, 0, 0, 5, 2, 7, 9, 6, 0, 0, 3, 8, 10, 2, 4, 0, 0, 0, 0, 6, 4, 4, 9, 7, 6, 5, 0, 0, 0, 0, 0, 0, 1, 2]",sigma
